"","fips","SCC","Pollutant","Emissions","type","year"
"412","12057","2103002000","PM25-PRI",0.053,"NONPOINT",1999
"413","12061","2103001000","PM25-PRI",0.032,"NONPOINT",1999
"414","12063","10100202","PM25-PRI",152.363,"POINT",1999
"415","12063","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"416","12069","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"417","12071","2103001000","PM25-PRI",0.036,"NONPOINT",1999
"418","12071","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"419","12073","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"420","12073","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"421","12081","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"422","12081","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"423","12083","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"424","12083","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"425","12085","10100201","PM25-PRI",57.271,"POINT",1999
"426","12085","2103001000","PM25-PRI",0.032,"NONPOINT",1999
"427","12086","2103001000","PM25-PRI",0.951,"NONPOINT",1999
"428","12086","2103002000","PM25-PRI",0.117,"NONPOINT",1999
"429","12087","2103001000","PM25-PRI",0.032,"NONPOINT",1999
"430","12089","10200202","PM25-PRI",29.963,"POINT",1999
"431","12089","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"432","12091","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"433","12093","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"434","12095","10100202","PM25-PRI",792.503,"POINT",1999
"435","12095","2103001000","PM25-PRI",0.063,"NONPOINT",1999
"436","12095","2103002000","PM25-PRI",0.053,"NONPOINT",1999
"437","12097","2103001000","PM25-PRI",0.032,"NONPOINT",1999
"438","12099","2103001000","PM25-PRI",0.345,"NONPOINT",1999
"439","12099","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"440","12101","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"441","12101","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"442","12103","2103001000","PM25-PRI",0.389,"NONPOINT",1999
"443","12103","2103002000","PM25-PRI",0.053,"NONPOINT",1999
"444","12105","10100202","PM25-PRI",241.687,"POINT",1999
"445","12105","2103001000","PM25-PRI",0.036,"NONPOINT",1999
"446","12105","2103002000","PM25-PRI",0.017,"NONPOINT",1999
"447","12107","10100202","PM25-PRI",1283.925,"POINT",1999
"448","12107","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"449","12109","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"450","12111","2103001000","PM25-PRI",0.032,"NONPOINT",1999
"451","12113","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"452","12115","2103001000","PM25-PRI",0.036,"NONPOINT",1999
"453","12115","2103002000","PM25-PRI",0.017,"NONPOINT",1999
"454","12117","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"455","12117","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"456","12121","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"457","12127","2103001000","PM25-PRI",0.036,"NONPOINT",1999
"458","12127","2103002000","PM25-PRI",0.017,"NONPOINT",1999
"459","13009","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"460","13015","10100212","PM25-PRI",257.016,"POINT",1999
"461","13015","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"462","13017","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"463","13021","10100202","PM25-PRI",178.864,"POINT",1999
"464","13021","10100212","PM25-PRI",0.467,"POINT",1999
"465","13021","10200202","PM25-PRI",159.941,"POINT",1999
"466","13021","10200205","PM25-PRI",6.168,"POINT",1999
"467","13021","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"468","13031","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"469","13033","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"470","13039","10200202","PM25-PRI",10.901,"POINT",1999
"471","13045","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"472","13047","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"473","13051","10100212","PM25-PRI",470.658,"POINT",1999
"474","13051","10200202","PM25-PRI",211.424,"POINT",1999
"475","13051","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"476","13055","10200202","PM25-PRI",11.815,"POINT",1999
"477","13055","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"478","13059","10300208","PM25-PRI",0.278,"POINT",1999
"479","13059","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"480","13063","2103002000","PM25-PRI",0.06,"NONPOINT",1999
"481","13067","10100212","PM25-PRI",24.358,"POINT",1999
"482","13067","10200212","PM25-PRI",146.839,"POINT",1999
"483","13067","2103002000","PM25-PRI",0.194,"NONPOINT",1999
"484","13071","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"485","13077","10100212","PM25-PRI",6.34,"POINT",1999
"486","13077","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"487","13087","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"488","13089","2103002000","PM25-PRI",0.338,"NONPOINT",1999
"489","13095","10100202","PM25-PRI",76.073,"POINT",1999
"490","13095","10100212","PM25-PRI",235.066,"POINT",1999
"491","13095","10200204","PM25-PRI",2.494,"POINT",1999
"492","13095","10300205","PM25-PRI",8.09,"POINT",1999
"493","13095","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"494","13097","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"495","13099","10200204","PM25-PRI",0.696,"POINT",1999
"496","13103","10100202","PM25-PRI",603.003,"POINT",1999
"497","13111","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"498","13115","10100212","PM25-PRI",49.142,"POINT",1999
"499","13115","10200202","PM25-PRI",6.349,"POINT",1999
"500","13115","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"501","13117","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"502","13121","2103002000","PM25-PRI",0.715,"NONPOINT",1999
"503","13127","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"504","13129","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"505","13133","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"506","13135","2103002000","PM25-PRI",0.09,"NONPOINT",1999
"507","13139","10200204","PM25-PRI",75.346,"POINT",1999
"508","13139","2103002000","PM25-PRI",0.09,"NONPOINT",1999
"509","13149","10100212","PM25-PRI",122.674,"POINT",1999
"510","13151","2103002000","PM25-PRI",0.06,"NONPOINT",1999
"511","13153","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"512","13159","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"513","13169","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"514","13175","10200202","PM25-PRI",14.42,"POINT",1999
"515","13175","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"516","13177","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"517","13179","10200204","PM25-PRI",0.142,"POINT",1999
"518","13179","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"519","13185","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"520","13187","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"521","13197","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"522","13205","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"523","13207","10100212","PM25-PRI",123.11,"POINT",1999
"524","13207","10100226","PM25-PRI",1144.323,"POINT",1999
"525","13207","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"526","13211","2103002000","PM25-PRI",0.06,"NONPOINT",1999
"527","13213","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"528","13215","10200204","PM25-PRI",2.462,"POINT",1999
"529","13215","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"530","13217","2103002000","PM25-PRI",0.06,"NONPOINT",1999
"531","13219","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"532","13223","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"533","13231","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"534","13237","10100202","PM25-PRI",3956.241,"POINT",1999
"535","13241","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"536","13245","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"537","13247","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"538","13255","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"539","13257","10200204","PM25-PRI",3.322,"POINT",1999
"540","13259","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"541","13261","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"542","13269","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"543","13271","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"544","13273","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"545","13275","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"546","13277","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"547","13285","10200206","PM25-PRI",7.093,"POINT",1999
"548","13285","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"549","13289","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"550","13291","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"551","13293","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"552","13295","10200205","PM25-PRI",72.644,"POINT",1999
"553","13295","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"554","13297","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"555","13299","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"556","13303","10200202","PM25-PRI",16.394,"POINT",1999
"557","13303","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"558","13313","10200205","PM25-PRI",76.668,"POINT",1999
"559","13313","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"560","13315","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"561","13321","10100202","PM25-PRI",1.784,"POINT",1999
"562","13321","2103002000","PM25-PRI",0.023,"NONPOINT",1999
"563","21001","2102002000","PM25-PRI",0.12,"NONPOINT",1999
"564","21001","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"565","21001","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"566","21003","2102002000","PM25-PRI",1.042,"NONPOINT",1999
"567","21003","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"568","21003","2103002000","PM25-PRI",0.107,"NONPOINT",1999
"569","21005","10300208","PM25-PRI",2.323,"POINT",1999
"570","21005","2102002000","PM25-PRI",0.65,"NONPOINT",1999
"571","21005","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"572","21005","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"573","21007","2102002000","PM25-PRI",0.132,"NONPOINT",1999
"574","21007","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"575","21007","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"576","21009","2102002000","PM25-PRI",4.244,"NONPOINT",1999
"577","21009","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"578","21009","2103002000","PM25-PRI",0.301,"NONPOINT",1999
"579","21011","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"580","21011","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"581","21013","10100202","PM25-PRI",65.14,"POINT",1999
"582","21013","10200206","PM25-PRI",1.952,"POINT",1999
"583","21013","2102002000","PM25-PRI",0.169,"NONPOINT",1999
"584","21013","2103001000","PM25-PRI",0.044,"NONPOINT",1999
"585","21013","2103002000","PM25-PRI",0.331,"NONPOINT",1999
"586","21015","10100202","PM25-PRI",742.967,"POINT",1999
"587","21015","2102002000","PM25-PRI",1.756,"NONPOINT",1999
"588","21015","2103001000","PM25-PRI",0.087,"NONPOINT",1999
"589","21015","2103002000","PM25-PRI",0.608,"NONPOINT",1999
"590","21017","2102002000","PM25-PRI",0.037,"NONPOINT",1999
"591","21017","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"592","21017","2103002000","PM25-PRI",0.107,"NONPOINT",1999
"593","21019","2102002000","PM25-PRI",0.385,"NONPOINT",1999
"594","21019","2103001000","PM25-PRI",0.086,"NONPOINT",1999
"595","21019","2103002000","PM25-PRI",0.568,"NONPOINT",1999
"596","21021","2102002000","PM25-PRI",1.177,"NONPOINT",1999
"597","21021","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"598","21021","2103002000","PM25-PRI",0.231,"NONPOINT",1999
"599","21023","2102002000","PM25-PRI",0.024,"NONPOINT",1999
"600","21023","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"601","21023","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"602","21025","2102002000","PM25-PRI",0.007,"NONPOINT",1999
"603","21025","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"604","21025","2103002000","PM25-PRI",0.107,"NONPOINT",1999
"605","21027","2102002000","PM25-PRI",0.007,"NONPOINT",1999
"606","21027","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"607","21027","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"608","21029","10200204","PM25-PRI",0.044,"POINT",1999
"609","21029","2102002000","PM25-PRI",0.049,"NONPOINT",1999
"610","21029","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"611","21029","2103002000","PM25-PRI",0.1,"NONPOINT",1999
"612","21031","2102002000","PM25-PRI",0.024,"NONPOINT",1999
"613","21031","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"614","21031","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"615","21033","2102002000","PM25-PRI",0.742,"NONPOINT",1999
"616","21033","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"617","21033","2103002000","PM25-PRI",0.107,"NONPOINT",1999
"618","21035","2102002000","PM25-PRI",2.506,"NONPOINT",1999
"619","21035","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"620","21035","2103002000","PM25-PRI",0.261,"NONPOINT",1999
"621","21037","2102002000","PM25-PRI",0.601,"NONPOINT",1999
"622","21037","2103001000","PM25-PRI",0.086,"NONPOINT",1999
"623","21037","2103002000","PM25-PRI",0.568,"NONPOINT",1999
"624","21039","2102002000","PM25-PRI",0.132,"NONPOINT",1999
"625","21039","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"626","21039","2103002000","PM25-PRI",0.011,"NONPOINT",1999
"627","21041","10100202","PM25-PRI",1519.804,"POINT",1999
"628","21041","10100212","PM25-PRI",1511.048,"POINT",1999
"629","21041","2102002000","PM25-PRI",0.915,"NONPOINT",1999
"630","21041","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"631","21041","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"632","21043","2102002000","PM25-PRI",0.012,"NONPOINT",1999
"633","21043","2103001000","PM25-PRI",0.021,"NONPOINT",1999
"634","21043","2103002000","PM25-PRI",0.114,"NONPOINT",1999
"635","21045","2102002000","PM25-PRI",0.025,"NONPOINT",1999
"636","21045","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"637","21045","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"638","21047","2102002000","PM25-PRI",4.226,"NONPOINT",1999
"639","21047","2103001000","PM25-PRI",0.055,"NONPOINT",1999
"640","21047","2103002000","PM25-PRI",0.361,"NONPOINT",1999
"641","21049","10100202","PM25-PRI",419.124,"POINT",1999
"642","21049","2102002000","PM25-PRI",0.709,"NONPOINT",1999
"643","21049","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"644","21049","2103002000","PM25-PRI",0.201,"NONPOINT",1999
"645","21051","2102002000","PM25-PRI",0.011,"NONPOINT",1999
"646","21051","2103001000","PM25-PRI",0.021,"NONPOINT",1999
"647","21051","2103002000","PM25-PRI",0.137,"NONPOINT",1999
"648","21053","2102002000","PM25-PRI",0.06,"NONPOINT",1999
"649","21053","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"650","21053","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"651","21055","2102002000","PM25-PRI",0.047,"NONPOINT",1999
"652","21055","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"653","21055","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"654","21057","2102002000","PM25-PRI",0.011,"NONPOINT",1999
"655","21057","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"656","21057","2103002000","PM25-PRI",0.017,"NONPOINT",1999
"657","21059","10100203","PM25-PRI",63.565,"POINT",1999
"658","21059","10100212","PM25-PRI",317.943,"POINT",1999
"659","21059","10200204","PM25-PRI",0.173,"POINT",1999
"660","21059","10300214","PM25-PRI",0.675,"POINT",1999
"661","21059","2102002000","PM25-PRI",3.199,"NONPOINT",1999
"662","21059","2103001000","PM25-PRI",0.129,"NONPOINT",1999
"663","21059","2103002000","PM25-PRI",0.899,"NONPOINT",1999
"664","21061","2102002000","PM25-PRI",0.013,"NONPOINT",1999
"665","21061","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"666","21061","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"667","21063","2102002000","PM25-PRI",0.132,"NONPOINT",1999
"668","21063","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"669","21063","2103002000","PM25-PRI",0.03,"NONPOINT",1999
"670","21065","2102002000","PM25-PRI",0.012,"NONPOINT",1999
"671","21065","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"672","21065","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"673","21067","10300207","PM25-PRI",1.445,"POINT",1999
"674","21067","10300209","PM25-PRI",4.812,"POINT",1999
"675","21067","2102002000","PM25-PRI",4.568,"NONPOINT",1999
"676","21067","2103001000","PM25-PRI",0.464,"NONPOINT",1999
"677","21067","2103002000","PM25-PRI",3.269,"NONPOINT",1999
"678","21069","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"679","21069","2103002000","PM25-PRI",0.053,"NONPOINT",1999
"680","21071","2102002000","PM25-PRI",0.037,"NONPOINT",1999
"681","21071","2103001000","PM25-PRI",0.033,"NONPOINT",1999
"682","21071","2103002000","PM25-PRI",0.237,"NONPOINT",1999
"683","21073","10200204","PM25-PRI",5.87,"POINT",1999
"684","21073","10200205","PM25-PRI",0.1,"POINT",1999
"685","21073","10300208","PM25-PRI",0.6,"POINT",1999
"686","21073","2102002000","PM25-PRI",0.432,"NONPOINT",1999
"687","21073","2103001000","PM25-PRI",0.044,"NONPOINT",1999
"688","21073","2103002000","PM25-PRI",0.354,"NONPOINT",1999
"689","21075","2102002000","PM25-PRI",0.072,"NONPOINT",1999
"690","21075","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"691","21075","2103002000","PM25-PRI",0.053,"NONPOINT",1999
"692","21077","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"693","21077","2103002000","PM25-PRI",0.017,"NONPOINT",1999
"694","21079","2102002000","PM25-PRI",0.007,"NONPOINT",1999
"695","21079","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"696","21079","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"697","21081","2102002000","PM25-PRI",0.036,"NONPOINT",1999
"698","21081","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"699","21081","2103002000","PM25-PRI",0.053,"NONPOINT",1999
"700","21083","2102002000","PM25-PRI",0.131,"NONPOINT",1999
"701","21083","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"702","21083","2103002000","PM25-PRI",0.201,"NONPOINT",1999
"703","21085","2102002000","PM25-PRI",0.542,"NONPOINT",1999
"704","21085","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"705","21085","2103002000","PM25-PRI",0.107,"NONPOINT",1999
"706","21087","2102002000","PM25-PRI",0.036,"NONPOINT",1999
"707","21087","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"708","21087","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"709","21089","2102002000","PM25-PRI",0.337,"NONPOINT",1999
"710","21089","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"711","21089","2103002000","PM25-PRI",0.114,"NONPOINT",1999
"712","21091","10100202","PM25-PRI",2068.406,"POINT",1999
"713","21091","2102002000","PM25-PRI",0.938,"NONPOINT",1999
"714","21091","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"715","21091","2103002000","PM25-PRI",0.017,"NONPOINT",1999
"716","21093","2102002000","PM25-PRI",2.475,"NONPOINT",1999
"717","21093","2103001000","PM25-PRI",0.075,"NONPOINT",1999
"718","21093","2103002000","PM25-PRI",0.501,"NONPOINT",1999
"719","21095","10200206","PM25-PRI",0.047,"POINT",1999
"720","21095","10300208","PM25-PRI",0.114,"POINT",1999
"721","21095","2102002000","PM25-PRI",0.024,"NONPOINT",1999
"722","21095","2103001000","PM25-PRI",0.044,"NONPOINT",1999
"723","21095","2103002000","PM25-PRI",0.324,"NONPOINT",1999
"724","21097","2102002000","PM25-PRI",0.287,"NONPOINT",1999
"725","21097","2103001000","PM25-PRI",0.011,"NONPOINT",1999
"726","21097","2103002000","PM25-PRI",0.084,"NONPOINT",1999
"727","21099","2102002000","PM25-PRI",0.072,"NONPOINT",1999
"728","21099","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"729","21099","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"730","21101","10100204","PM25-PRI",81.679,"POINT",1999
"731","21101","10300208","PM25-PRI",0.736,"POINT",1999
"732","21101","2102002000","PM25-PRI",1.599,"NONPOINT",1999
"733","21101","2103001000","PM25-PRI",0.044,"NONPOINT",1999
"734","21101","2103002000","PM25-PRI",0.354,"NONPOINT",1999
"735","21103","2102002000","PM25-PRI",0.108,"NONPOINT",1999
"736","21103","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"737","21103","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"738","21105","2102002000","PM25-PRI",0.036,"NONPOINT",1999
"739","21105","2103001000","PM25-PRI",0.022,"NONPOINT",1999
"740","21105","2103002000","PM25-PRI",0.017,"NONPOINT",1999
"741","21107","10200206","PM25-PRI",0.214,"POINT",1999
"742","21107","10300208","PM25-PRI",0.053,"POINT",1999
"743","21107","2102002000","PM25-PRI",0.627,"NONPOINT",1999
"744","21107","2103001000","PM25-PRI",0.054,"NONPOINT",1999
"745","21107","2103002000","PM25-PRI",0.384,"NONPOINT",1999
"746","21109","2102002000","PM25-PRI",0.007,"NONPOINT",1999
"747","21109","2103001000","PM25-PRI",0.01,"NONPOINT",1999
"748","21109","2103002000","PM25-PRI",0.047,"NONPOINT",1999
"749","21111","10100202","PM25-PRI",1161.634,"POINT",1999
"750","21111","10100212","PM25-PRI",912.984,"POINT",1999
"751","21111","10200202","PM25-PRI",25.105,"POINT",1999
"752","21111","10200204","PM25-PRI",68.749,"POINT",1999
"753","21111","10200205","PM25-PRI",14.368,"POINT",1999
"754","21111","10200206","PM25-PRI",2.14,"POINT",1999
"755","21111","10300206","PM25-PRI",1.077,"POINT",1999
"756","21111","10300207","PM25-PRI",9.491,"POINT",1999
"757","21111","10300208","PM25-PRI",9.467,"POINT",1999
"758","21111","2102002000","PM25-PRI",23.935,"NONPOINT",1999
"759","21111","2103001000","PM25-PRI",1.286,"NONPOINT",1999
"760","21111","2103002000","PM25-PRI",9.165,"NONPOINT",1999
"761","21113","2102002000","PM25-PRI",0.383,"NONPOINT",1999
"762","21113","2103001000","PM25-PRI",0.021,"NONPOINT",1999
"763","21113","2103002000","PM25-PRI",0.144,"NONPOINT",1999
